26
basin_tmin 1
basin_tmax 1
basin_ppt 1
basin_rain 1
basin_snow 1
basin_potsw 1
basin_potet 1
basin_net_ppt 1
basin_intcp_stor 1
basin_pweqv 1
basin_snowmelt 1
basin_snowcov 1
basin_sroff 1
basin_hortonian 1
basin_infil 1
basin_soil_moist 1
basin_recharge 1
basin_actet 1
basin_gwstor 1
basin_gwflow 1
basin_gwsink 1
basin_cfs 1
basin_ssflow 1
basin_imperv_stor 1
basin_lake_stor 1
basin_ssstor 1
28 1980 10 28 0 0 0 22.340302 47.759139 0.000000 0.000000 0.000000 99.933731 0.035573 0.000000 0.026424 0.003083 0.007719 0.041031 0.000000 0.000000 0.007719 0.927926 0.000000 0.035390 2.892903 0.003871 0.000000 1.444013 0.001197 0.000000 0.000000 0.006988 
29 1980 10 29 0 0 0 20.340302 58.759139 0.000000 0.000000 0.000000 217.080534 0.094771 0.000000 0.000797 0.000000 0.003083 0.000000 0.000000 0.000000 0.003083 0.898032 0.000000 0.060009 2.889030 0.003874 0.000000 1.325273 0.000777 0.000000 0.000000 0.004807 
30 1980 10 30 0 0 0 21.340302 57.759139 0.000000 0.000000 0.000000 200.960711 0.087760 0.000000 0.000057 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.857008 0.000000 0.042850 2.885153 0.003877 0.000000 1.250056 0.000510 0.000000 0.000000 0.003211 
31 1980 10 31 0 0 0 35.340302 57.759139 0.000000 0.000000 0.000000 198.867924 0.111844 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.806341 0.000000 0.051447 2.881274 0.003879 0.000000 1.202410 0.000340 0.000000 0.000000 0.002147 
32 1980 11 1 0 0 0 35.054328 53.683494 0.000000 0.000000 0.000000 240.606437 0.126072 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.755811 0.000000 0.051013 2.877392 0.003882 0.000000 1.171000 0.000227 0.000000 0.000000 0.001437 
33 1980 11 2 0 0 0 26.054328 56.683494 0.000000 0.000000 0.000000 264.903606 0.124436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.709788 0.000000 0.046346 2.873507 0.003885 0.000000 1.150311 0.000152 0.000000 0.000000 0.000962 
34 1980 11 3 0 0 0 27.054328 64.683494 0.000000 0.000000 0.000000 301.309119 0.165799 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.653157 0.000000 0.056847 2.869619 0.003887 0.000000 1.136735 0.000102 0.000000 0.000000 0.000645 
35 1980 11 4 0 0 0 26.054328 66.683494 0.000000 0.000000 0.000000 304.052900 0.170051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.603280 0.000000 0.050022 2.865729 0.003890 0.000000 1.127892 0.000068 0.000000 0.000000 0.000432 
36 1980 11 5 0 0 0 27.054328 64.683494 0.000000 0.000000 0.000000 295.001951 0.162353 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.559591 0.000000 0.043785 2.861837 0.003892 0.000000 1.122202 0.000046 0.000000 0.000000 0.000289 
37 1980 11 6 0 0 0 27.054328 58.683494 0.000000 0.000000 0.000000 266.475245 0.132360 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.526781 0.000000 0.032875 2.857942 0.003895 0.000000 1.118616 0.000031 0.000000 0.000000 0.000194 
38 1980 11 7 0 0 0 31.054328 52.683494 0.172246 0.110606 0.061640 209.652212 0.100582 0.073341 0.098905 0.000000 0.012227 0.000000 0.000014 0.000014 0.073327 0.568707 0.000000 0.026632 2.854045 0.003897 0.000000 1.476049 0.001269 0.000000 0.000000 0.003695 
39 1980 11 8 0 0 0 39.054328 49.683494 0.183012 0.177376 0.005636 144.928077 0.076416 0.226934 0.054983 0.000000 0.000145 0.000000 0.000046 0.000046 0.226888 0.751232 0.000000 0.030549 2.850145 0.003900 0.000000 2.401632 0.004482 0.000000 0.000000 0.013026 
40 1980 11 9 0 0 0 35.054328 50.683494 0.000000 0.000000 0.000000 185.725276 0.092484 0.000000 0.002600 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.740052 0.000000 0.066465 2.846243 0.003902 0.000000 1.529812 0.001466 0.000000 0.000000 0.008657 
